####### File dei Quiz, ultima modifica 30/01/23 Marco Bellini########
GA-001	Il Decreto Legislativo 27 gennaio 2010, n. 35, recante attuazione della direttiva 2008/68/CE, disciplina
	2	può essere trasportata in un imballaggio metallico	F
	3	si deve trasportare utilizzando il metodo di imballaggio OP7	F

SV-017	Quali merci sono sottoposte alle disposizioni della classe 6.1 del RID/ADR/ADN?
	1	Ad esempio i difenili e terfenili policlorurati, che, bruciando, producono diossina	F
	2	Ad esempio i rifiuti ospedalieri provenienti dal reparto di malattie infettive	F
	3	Ad esempio il cianuro di potassio	V

SV-018	Quando il Cianuro di idrogeno, con meno del 3% di acqua è stabilizzato?
	1	Se il liquido è colorato	F
	2	Se il pH è uguale a 2,5±0,5	V
	3	Se il pH è uguale a 7,0	F

SV-019	Il codice di classificazione TC3 identifica
	1	materie tossiche, corrosive, inorganiche, liquide	V
	2	materie tossiche, corrosive, organiche, liquide	F
	3	materie tossiche, corrosive, solide	F

SV-020	Quali merci sono sottoposte alle disposizioni della classe 6.2 del RID/ADR/ADN?
	1	Ad esempio i difenili e terfenili policlorurati, che, bruciando, producono diossina	F
	2	Ad esempio i rifiuti ospedalieri, non specificati, n.a.s.	V
	3	Ad esempio l'amianto in polvere, che, se respirato, può provocare il cancro	F

SV-021	Sono soggetti alla classe 6.2 del RID/ADR/ADN:
	1	i campioni prelevati a fini assicurativi per determinare la presenza di stupefacenti e di alcool	F
	2	il sangue e i componenti ematici raccolti ai fini della trasfusione	F
	3	le carcasse di animali affetti da agenti patogeni rientranti nella categoria A	V

SV-022	I rifiuti medici o ospedalieri assegnati al numero CER 18 01 04 della lista della Decisione 2000/532/CE:
	1	non sono soggetti al RID/ADR/ADN	V
	2	sono materie del II gruppo di imballaggio	F
	3	sono materie del III gruppo di imballaggio	F

SV-023	I rifiuti medici o ospedalieri assegnati al numero CER 18 02 03 della lista della Decisione 2000/532/CE:
	1	sono identificati con il Numero ONU 3291	F
	2	sono pericolosi per l'ambiente	F
	3	sono sottoposti alle disposizioni della classe 6.2	F

SV-024	I rifiuti medici o ospedalieri, ivi compresi quelli contenenti sostanze infettanti nelle culture, sono identificati con:
	1	il Numero ONU 2814	V
	2	il Numero ONU 2900	V
	3	il Numero ONU 3291	V

SV-025	Il sangue o componenti del sangue raccolti per scopo di trasfusione:
	1	appartengono alla Categoria B della classe 6.2 RID/ADR/ADN	F
	2	non sono soggetti al RID/ADR/ADN	V
	3	sono identificati con il Numero ONU 3373	F

SV-026	Il materiale medicale dal quale è stato eliminato ogni liquido libero:
	1	deve essere considerato come un rifiuto ospedaliero	F
	2	è comunque soggetto alle disposizioni della classe 6.2	F
	3	non è sottoposto alle disposizioni del RID/ADR/ADN	V

SV-027	Le materie della classe 8, a cui è associato il codice di classificazione C4, hanno:
	1	carattere acido	V
	2	carattere basico	F
	3	carattere neutro	F

SV-028	Una soluzione di acido cloridrico che non corrode la pelle è un materia della classe 8:
	1	se corrode l'acciaio in quantità superiore a 6,25 mm per anno (prova a 55°C)	V
	2	se corrode l'acciaio in quantità superiore a 7,25 mm per anno (prova a 55°C)	F
	3	se corrode l'alluminio in quantità superiore a 6,25 mm per anno (prova a 55°C)	V

SV-029	Quali merci sono sottoposte alle disposizioni della classe 8 del RID/ADR/ADN?
	1	Ad esempio gli accumulatori elettrici al piombo	V
	2	Ad esempio l'idrossido di sodio	V
	3	Ad esempio un serbatoio contenente trimetilammina in soluzione acquosa	F

SV-030	Quali materie o oggetti sono sottoposti alle disposizioni della classe 9 del RID/ADR/ADN?
	1	Ad esempio i difenili e terfenili policlorurati, che, bruciando, producono diossina	V
	2	Ad esempio l'amianto in polvere, che, se respirato, può provocare il cancro	V
	3	Ad esempio un sale fuso trasportato in cisterne a temperatura superiore a 100°C	V

SV-031	Quali materie o oggetti sono sottoposti alle disposizioni della classe 9 del RID/ADR/ADN?
	1	Gli oli lubrificanti esausti, in quanto hanno una bassa temperatura di infiammabilità	F
	2	I policlorodifenili, in quanto se bruciano emettono diossina	V
	3	Le polveri fini di amianto, in quanto se vengono in contatto con i metalli li corrodono	F

SV-032	Per le pile o batterie al litio metallico e al litio ionico:
	1	Produttori e distributori, per quelle fabbricate dopo il 30 giugno 2003, devono rendere disponibile dal 1° gennaio 2020, un riepilogo di prova come specificato nella Parte III, Sottosezione38.3, paragrafo 38.3.5 del Manuale dei Test e Criteri dell'ONU	V
	2	Il marchio per le pile al litio si applica solo a quelle trasportate in regime di esenzione RID/ADR	V
	3	Non si applicano le prescrizioni del 2.2.9.1.7 se trasportate per lo smaltimento o il riciclaggio	V

SV-033	L'Actinolite (o Attinolite):
	1	È materia pericolosa di Classe 9	V
	2	Gli oggetti manufatti che la contengono non sono mai soggetti al RID/ADR/ADN	F
	3	Non è soggetta al RID/ADR se immersa in materiale legante che impedisce la liberazione di fibre respirabili durante il trasporto	V

SV-034	I condensatori asimmetrici con capacità di stoccaggio di energia < 0,3 Wh:
	1	appartengono alla Classe 9 RID/ADR se non sono in grado di resistere a una prova di caduta da un'altezza di almeno 1,2 m	F
	2	non sono soggetti al RID/ADR	V
	3	sono oggetti identificati con il numero UN 3508	F

SV-035	Le materie e oggetti pericolosi diversi possono essere:
	1	i difenili e terfenili policlorurati (PCB o PCT) che in caso d'incendio, formano vapori tossici (diossine)	V
	2	i polimeri che reagiscono con l'acqua formando gas infiammabili	F
	3	le polveri fini d'amianto che se inalate mettono a rischio la salute umana (provocano il cancro)	V

SV-036	Un polimero della classe 9 sviluppa gas infiammabili perché contiene un liquido infiammabile:
	1	che ha una temperatura di infiammabilità inferiore o uguale a 55°C	V
	2	che ha una temperatura di infiammabilità superiore a 60°C	F
	3	che ha una temperatura di infiammabilità uguale a 65°C	F

SV-037	Per i Dispositivi di sicurezza a innesco elettrico
	1	Gli imballaggi non sono sottoposti alle disposizioni del Capitolo 6.1 perché non è indicato un gruppo di imballaggio	F
	2	Gli imballaggi devono soddisfare il livello di prova del gruppo di imballaggio II	F
	3	Possono essere usati grandi imballaggi flessibili	F

SV-038	Le materie pericolose per l'ambiente di Categoria 2, con riferimento:
	1	ai criteri di tossicità cronica e corrosive con riferimento ai criteri di corrosività, sono materie della classe 8	V
	2	ai soli criteri di tossicità acuta, sono materie di classe 9	F
	3	ai soli criteri di tossicità cronica, sono materie di classe 9	V

SV-039	Per la classificazione delle miscele ai fini della pericolosità ambientale, occorre considerare i componenti:
	1	aventi tossicità acuta 1 in concentrazione maggiore o uguale 1%	F
	2	aventi tossicità cronica 1 in concentrazione maggiore o uguale 0,1%	V
	3	aventi tossicità cronica 2 in concentrazione maggiore o uguale 1%	V

SV-040	Una materia è pericolosa per l'ambiente ai fini del trasporto se, con riferimento al Regolamento (CE) n.1272/2008 (CLP), ad essa è assegnata:
	1	La categoria di tossicità acuta 1	V
	2	La categoria di tossicità cronica 1	V
	3	La categoria di tossicità cronica 3	F

SV-041	Quando indicato, i gruppi di imballaggio delle classi 3, 4.1, 4.2, 4.3, 5.1, 6.1, 6.2, 8 e 9 si esprimono con numeri romani che indicano:
	1	il gruppo di imballaggio III indica che la materia è altamente pericolosa	F
	2	il livello di pericolosità della materia	V
	3	il tipo di pericolo principale della materia (infiammabile, tossica, corrosiva)	F

SV-042	In generale un liquido avente temperatura di ebollizione di 30°C e temperatura di infiammabilità di 63°C
	1	è materia pericolosa di classe 3	F
	2	è materia pericolosa di gruppo di imballaggio III	F
	3	non è materia pericolosa	V

SV-043	Un "oggetto contenente un liquido infiammabile" può essere:
	1	Cartuccia per pila a combustibile	V
	2	Kit (Confezione) di resina poliestere	V
	3	Tanica di carburante	F

SV-044	Gli accumulatori elettrici (batterie) riempiti con acidi o basi sono merci pericolose?
	1	No	F
	2	Sì, ma con particolari sistemi di confezionamento possono essere trasportate senza particolari prescrizioni	V
	3	Sì, ma soltanto quelle nuove	F

SV-045	I generatori di gas per airbag, i moduli per airbag o i dispositivi di gonfiaggio per airbag sono oggetti pericolosi?
	1	No	F
	2	Sì, sono denominazioni ufficiali di trasporto	F
	3	Sì, sono sottoposti alle disposizioni della classe 1 oppure della classe 9	V

SV-046	Il diossido di carbonio solido:
	1	è classificato in classe 2 del RID/ADR/ADN	F
	2	non è mai soggetto alle disposizioni del RID/ADR/ADN	F
	3	se utilizzato come agente refrigerante è soggetto alle disposizioni del 5.5.3 del RID/ADR	V

SV-047	Una miscela contenente materia liquida della classe 3, gruppo di imballaggio II e materia liquida della classe 8, gruppo di imballaggio II è una miscela pericolosa di:
	1	classe 3	V
	2	classe 8	F
	3	gruppo di imballaggio I causato dall’aggravio di essere una miscela	F

SV-048	Le materie termicamente instabili, suscettibili di subire una decomposizione molto esotermica:
	1	aventi calore di decomposizione di 200 J/g, sono materie autoreattive di classe 4.1	F
	2	aventi temperatura di decomposizione autoaccelerata (TDAA) >75°C per un collo di 50 kg, sono materie autoreattive di classe 4.1	V
	3	costituite da miscele di materie comburenti contenenti almeno il 5% di materie organiche combustibili, sono materie autoreattive di classe 4.1	V

SV-049	Le pitture corrosive, infiammabili, sono identificate con:
	1	il Numero ONU 2920	F
	2	il Numero ONU 3066	F
	3	il Numero ONU 3469	F

SV-050	Miscele di materie comburenti contenenti ≥ 5% di sostanze organiche aventi le proprietà delle materie autoreattive in accordo al Manuale delle prove e dei criteri dell'ONU sono considerate:
	1	materie di classe 5.1 se di tipo G	V
	2	sono sempre materie di classe 4.1	F
	3	sono sempre materie di classe 5.1	F

SV-051	Miscele di sostanze comburenti ai sensi dei criteri della classe 5.1 contenenti ≥ 5% di sostanze organiche combustibili - diverse dagli esplosivi e dai perossidi organici, con calore di decomposizione ≥ 300 J/g o temperatura di decomposizione autoaccelerata (TDAA) ≤ 75°C per un collo di 50 kg - e aventi le proprietà di una materia autoreattiva
	1	sono materie autoreattive di classe 4.1 se di tipo A	F
	2	sono materie autoreattive di classe 4.1, se di tipo C	V
	3	sono sempre materie autoreattive di classe 4.1	F

SV-052	Una miscela contenente Policlorodifenili liquidi (PCB), Stirene monomero stabilizzato e Tricloroetilene è classificata:
	1	nella classe 3 perché la classe 9 non ha mai la prevalenza	F
	2	nella classe 6.1 se contiene meno di 50 mg/kg di PCB	F
	3	nella classe 9 se contiene più di 50 mg/kg di PCB	V

SV-053	Una miscela contenente propilenimmina stabilizzata e cianuro di sodio, solido è classificata in:
	1	classe 3	V
	2	classe 5.1	F
	3	classe 6.1	F

SV-054	Una miscela costituita da esplosivo liquido desensibilizzato della classe 3 e da un liquido della classe 6.1 molto tossico per inalazione dei vapori (tossicità per inalazione ≤ 200 ml/m³ e concentrazione di vapore saturo ≥ 500 CL50) è identificata:
	1	con il Numero ONU 3379 della classe 3	V
	2	con il Numero ONU 3381 della classe 6.1	F
	3	con il Numero ONU 3383 della classe 6.1	F

SV-055	Una miscela di bifenili policlorurati liquidi e ioduro di acetile appartiene alla:
	1	classe 8, Gruppo di imballaggio I	F
	2	classe 8, Gruppo di imballaggio II	V
	3	classe 9, Gruppo di imballaggio II	F

SV-056	Una miscela di bifenili policlorurati solidi e nitrato di potassio appartiene alla:
	1	classe 5.1, Gruppo di imballaggio III	F
	2	classe 9, Gruppo di imballaggio II	V
	3	classe 9, Gruppo di imballaggio III	F

SV-057	Una miscela di ferro pentacarbonile e tetranitrato di pentaeritrite solido desensibilizzato appartiene alla:
	1	classe 4.1, Gruppo di imballaggio I	F
	2	classe 4.1, Gruppo di imballaggio II	V
	3	classe 6.1, Gruppo di imballaggio I	F

SV-058	Una miscela liquida composta di un liquido infiammabile, una materia tossica (orale) e una materia corrosiva, tutti del gruppo di imballaggio II, deve essere assegnata:
	1	alla classe 3, con pericolo sussidiario 6.1	F
	2	alla classe 6.1, con pericolo sussidiario 3	F
	3	alla classe 8, con pericolo sussidiario 6.1	F

SV-059	Una miscela di Nicheltetracarbonile e Ferropentacarbonile deve essere classificata come:
	1	Metallo-carbonili, liquidi, n.a.s.	F
	2	Ferropentacarbonile	V
	3	Nicheltetracarbonile	F

SV-060	Tra i seguenti, quali pericoli può presentare il trasporto di Acido nitrico fumante rosso:
	1	comburenza	V
	2	corrosività	V
	3	tossicità	V

SV-061	Tra i seguenti, quali pericoli può presentare il trasporto di Triclorosilano:
	1	corrosività	V
	2	infiammabilità	V
	3	se viene a contatto con l'acqua sviluppa gas infiammabili	V

SV-062	Un carburante di sintesi avente una temperatura di infiammabilità:
	1	superiore a 100°C, non è soggetto alle disposizioni della classe 3	V
	2	superiore a 60°C ma non superiore a 100°C è soggetto alle disposizioni della classe 3	V
	3	inferiore a 60°C, non è soggetto alle disposizioni della classe 3	F

SV-063	Un liquido avente temperatura di infiammabilità di 120°C e trasportato a temperatura di 110°C:
	1	è materia pericolosa di classe 3	F
	2	è materia pericolosa di classe 9	V
	3	non è materia pericolosa	F

SV-064	Un liquido avente temperatura di infiammabilità di 15°C temperatura di ebollizione di 40°C, molto corrosivo e inquinante per l'ambiente:
	1	è materia pericolosa di classe 3	F
	2	è materia pericolosa di classe 8	V
	3	è materia pericolosa di classe 9	F

SV-065	Un liquido avente temperatura di infiammabilità di 18°C, molto tossico per inalazione e inquinante per l'ambiente:
	1	è materia pericolosa di classe 3	F
	2	è materia pericolosa di classe 6.1	V
	3	è materia pericolosa di classe 9	F

SV-066	Un liquido avente temperatura di infiammabilità di 18°C, molto tossico per ingestione e inquinante per l'ambiente:
	1	è materia pericolosa di classe 3	V
	2	è materia pericolosa di classe 6.1	F
	3	è materia pericolosa di classe 9	F

SV-067	Un liquido avente temperatura di infiammabilità di 22°C temperatura di ebollizione di 30°C, molto corrosivo e inquinante per l'ambiente:
	1	è materia pericolosa di classe 3	V
	2	è materia pericolosa di classe 8	F
	3	è materia pericolosa di classe 9	F

SV-068	Un liquido avente temperatura di infiammabilità di 50°C, debolmente tossico e inquinante per l'ambiente:
	1	è materia pericolosa di classe 3	V
	2	è materia pericolosa di classe 6.1	F
	3	è materia pericolosa di classe 9	F

SV-069	Un liquido avente temperatura di infiammabilità di 50°C, tossico e inquinante per l'ambiente:
	1	è materia pericolosa di classe 3	F
	2	è materia pericolosa di classe 6.1	V
	3	è materia pericolosa di classe 9	F

SV-070	Un liquido avente temperatura di infiammabilità di 60°C e temperatura di ebollizione di 35°C:
	1	è una materia pericolosa di classe 3	V
	2	è una materia del gruppo di imballaggio I	V
	3	è una materia del gruppo di imballaggio II	F

SV-071	Un liquido avente temperatura di infiammabilità di 63°C e trasportato a temperatura di 20°C:
	1	è materia pericolosa di classe 3	F
	2	è materia pericolosa di classe 9	F
	3	non è materia pericolosa	V

SV-072	Un liquido avente temperatura di infiammabilità di 65°C e trasportato a temperatura di 120°C:
	1	è materia pericolosa di classe 3	V
	2	è materia pericolosa di classe 9	F
	3	non è materia pericolosa	F

SV-073	Un liquido avente temperatura di infiammabilità di 65°C e trasportato a temperatura di 70°C:
	1	è materia pericolosa di classe 3	V
	2	è materia pericolosa di classe 6.1	F
	3	non è materia pericolosa	F

SV-074	Un liquido con temperatura di infiammabilità di 61°C e temperatura di ebollizione di 35°C, pericoloso per l'ambiente appartiene alla:
	1	classe 3, gruppo di imballaggio I	F
	2	classe 3, gruppo di imballaggio III	F
	3	classe 9, gruppo di imballaggio III	V

SV-075	Un liquido infiammabile e pericoloso per l'ambiente:
	1	avente temperatura di infiammabilità di 50°C è di classe 3	V
	2	avente temperatura di infiammabilità di 61°C è di classe 9	V
	3	avente temperatura di infiammabilità di 70°C e trasportato a 80°C è di classe 9	F

SV-076	Un liquido infiammabile, con temperatura di infiammabilità di 61°C e temperatura di ebollizione < 35°C, è sottoposto alle disposizioni:
	1	della classe 3, Gruppo di imballaggio I	F
	2	della classe 3, Gruppo di imballaggio III	F
	3	della classe 9, Gruppo di imballaggio III	F

SV-077	Un pesticida liquido avente temperatura di infiammabilità di 18°C e molto tossico per inalazione
	1	è una materia pericolosa di classe 3	F
	2	è una materia pericolosa di classe 6.1	V
	3	è una materia pericolosa di classe 9	F

SV-078	Un pesticida liquido avente temperatura di infiammabilità di 18°C e molto tossico per ingestione:
	1	è una materia pericolosa di classe 3	V
	2	è una materia pericolosa di classe 6.1	F
	3	è una materia pericolosa di classe 9	F

SV-079	Un pesticida liquido avente temperatura di infiammabilità di 25°C e debolmente tossico per ingestione:
	1	è una materia pericolosa di classe 3	F
	2	è una materia pericolosa di classe 6.1	V
	3	è una materia pericolosa di classe 9	F

SV-080	Valori di CL50 dei vapori di 2000 ml/m³ per esposizione di 4 ore:
	1	sono associati alla classe 6.1, Gruppo di imballaggio I se V (volatilità) ≥ 10 CL50 e CL50 ≤ 1000 ml/m³	F
	2	sono associati alla classe 6.1, Gruppo di imballaggio II se V (volatilità) ≥ CL50 e CL50 ≤ 3000 ml/m³	F
	3	sono associati alla classe 6.1, Gruppo di imballaggio III se V (volatilità) ≥ 1/5 CL50 e CL50 ≤ 5000 ml/m³	V

SV-081	Valori di CL50 delle polveri di 2 mg/litro per esposizione di 4 ore:
	1	non sono associati alla classe 6.1	V
	2	sono associati alla classe 6.1, Gruppo di imballaggio II	F
	3	sono associati alla classe 6.1, Gruppo di imballaggio III	F

SV-082	Una materia classificata come Pitture infiammabili, corrosive del gruppo di imballaggio II può essere trasportata:
	1	in regime di merci pericolose imballate in quantità esenti con imballaggi interni non superiori a 30 ml	V
	2	in regime di merci pericolose imballate in quantità limitate con imballaggi interni non superiori a 1 litro	V
	3	in regime di merci pericolose imballate in quantità limitate con imballaggi interni non superiori a 5 litri	F

SV-083	È ammessa una spedizione di Nitrometano imballato in fusti di acciaio?
	1	Sì, se il fusto è del tipo a coperchio amovibile (1A2)	F
	2	Sì, se il fusto è del tipo a coperchio non amovibile (1A1)	V
	3	Sì, sia fusti del tipo a coperchio non amovibile (1A1) sia del tipo a coperchio amovibile (1A2)	F

SV-084	È ammessa una spedizione di Triclorosilano imballato in fusti di acciaio (imballaggio semplice o unico)?
	1	No	V
	2	Sì	F
	3	Sì, ma solo se il fusto è con coperchio non amovibile (1A1)	F

SV-085	È possibile trasportare Acetaldeide in imballaggi metallici leggeri?
	1	No	V
	2	Sì	F
	3	Su richiesta del destinatario	F

SV-086	La Materia plastica per stampaggio, sviluppante vapori infiammabili, può essere trasportata in:
	1	fusti di plastica con coperchio amovibile	V
	2	imballaggi a tenuta, ben chiusi, non omologati	V
	3	imballaggi metallici leggeri	V

SV-087	Il Liquido infiammabile n.a.s., gruppo d'imballaggio I può essere trasportato in:
	1	fusti di acciaio 1A1	V
	2	imballaggi metallici leggeri 0A1	F
	3	taniche di plastica 3H1	V

SV-088	I Policlorodifenili liquidi possono essere trasportati in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) di plastica rigida	V
	2	imballaggi compositi	V
	3	imballaggi metallici leggeri	F

SV-089	Il Bromo può essere trasportato in:
	1	Fusti, non come imballaggi semplici	V
	2	imballaggi combinati del gruppo d'imballaggio I	V
	3	imballaggi combinati del gruppo d'imballaggio II	F

SV-090	Il Bromuro di metilmagnesio in etere etilico può essere trasportato in:
	1	imballaggi combinati fino a 125 kg, omologati per il gruppo d'imballaggio I, contenenti recipienti interni di vetro chiusi ermeticamente di massa netta non superiore a 10 kg	V
	2	imballaggi combinati fino a 125 kg, omologati per il gruppo d'imballaggio I, ove il collo contenga soltanto un recipiente metallico di massa netta di 20 kg	F
	3	imballaggi combinati omologati per il gruppo d'imballaggio II	F

SV-091	Il Fosforo bianco o giallo ricoperto d'acqua può essere trasportato in:
	1	fusti di acciaio 1A1	V
	2	taniche di alluminio 3B1	V
	3	taniche di plastica 3H2	F

SV-092	La Materia pericolosa per l'ambiente, liquida, n.a.s. può essere trasportata in:
	1	fusti di alluminio	V
	2	imballaggi metallici leggeri	V
	3	taniche di acciaio	V

SV-093	Il Liquido trasportato a caldo n.a.s. a una temperatura uguale o superiore a 100°C e inferiore al suo punto di infiammabilità può essere trasportato in:
	1	fusti metallici con coperchio amovibile senza approvazione dell'autorità competente	F
	2	fusti metallici con coperchio non amovibile senza approvazione dell'autorità competente	F
	3	taniche di metallo con coperchio non amovibile con approvazione dell'autorità competente	V

SV-094	Il Liquido inorganico tossico n.a.s., gruppo d'imballaggio I può essere trasportato in:
	1	imballaggi combinati	V
	2	imballaggi compositi	V
	3	imballaggi metallici leggeri	F

SV-095	Il Liquido inorganico tossico n.a.s., gruppo d'imballaggio III, può essere trasportato in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) di plastica rigida	V
	2	contenitori intermedi per il trasporto alla rinfusa (IBC) metallici	V
	3	imballaggi metallici leggeri	V

SV-096	I contenitori intermedi per il trasporto alla rinfusa (IBC) contenenti Ipoclorito in soluzione del gruppo di imballaggio III devono essere muniti di:
	1	protezione calorifuga	F
	2	sistema di regolazione della temperatura	F
	3	un dispositivo di decompressione che permetta lo sviluppo dei gas durante il trasporto	V

SV-097	Il Nitrometano può essere trasportato in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) compositi	F
	2	contenitori intermedi per il trasporto alla rinfusa (IBC) di plastica rigida	F
	3	contenitori intermedi per il trasporto alla rinfusa (IBC) di metallo	F

SV-098	La Acetaldeide può essere trasportata in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) di metallo	F
	2	contenitori intermedi per il trasporto alla rinfusa (IBC) di plastica rigida	F
	3	grandi imballaggi	F

SV-099	Il Nitruro di litio può essere trasportato in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) di metallo	V
	2	contenitori intermedi per il trasporto alla rinfusa (IBC) di plastica rigida	F
	3	grandi imballaggi	F

SV-100	La Acetoncianidrina stabilizzata può essere trasportata in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) di metallo	F
	2	fusti metallici con coperchio amovibile	F
	3	fusti metallici con coperchio non amovibile	V

SV-101	I recipienti a pressione per materie liquide o solide, quando autorizzati, devono avere superato, generalmente:
	1	una pressione di prova minima di 0,5 MPa (5 bar)	F
	2	una pressione di prova minima di 0,6 MPa (6 bar)	V
	3	una pressione di prova minima di 1 MPa (10 bar)	F

SV-102	Il Cianuro di idrogeno stabilizzato, (acqua < 3%) può essere trasportato in:
	1	bombole	V
	2	fusti di acciaio con coperchio non amovibile del gruppo d'imballaggio I	F
	3	fusti di plastica con coperchio non amovibile del gruppo d'imballaggio I	F

SV-103	Il Fluoruro di idrogeno anidro può essere trasportato in:
	1	bombole aventi capacità fino a 150 litri	V
	2	bombole aventi capacità superiore a 200 litri	F
	3	recipienti di acciaio al carbonio non a pressione	F

SV-104	La Propilenimmina inibita può essere trasportata in:
	1	colli di peso non superiore a 75 kg	F
	2	recipienti di acciaio recanti la scritta "Propilenimmina"	F
	3	recipienti di plastica	V

SV-105	L'Isocianato di etile può essere trasportato in:
	1	imballaggi combinati aventi massa lorda massima di 100 kg	F
	2	imballaggi combinati omologati per il gruppo d'imballaggio II	F
	3	recipienti a pressione soggetti a controllo periodica ogni 6 anni	F

SV-106	L'Etilenimmina stabilizzata può essere trasportata in
	1	fusti di acciaio recanti il la scritta "Etilenimmina"	F
	2	recipienti a pressione	V
	3	recipienti a pressione soggetti a verifica periodica ogni 6 anni	F

SV-107	La Materia pericolosa per l'ambiente, solida, n.a.s., avente temperatura di fusione superiore a 45°C, può essere trasportata in:
	1	contenitori intermedi per il trasporto alla rinfusa (IBC) di legno	V
	2	contenitori intermedi per il trasporto alla rinfusa (IBC) flessibili	V
	3	sacchi di tessuto resistenti all'acqua	V

SV-108	L'Idroperossido di ter-butile in soluzione acquosa, contenente il 50% di idroperossido può essere trasportato in:
	1	IBC di acciaio di capacità massima di 1250 litri	V
	2	IBC di alluminio di capacità massima di 1250 litri	F
	3	IBC di plastica rigida di capacità massima di 1250 litri	F

SV-109	La Paraformaldeide può essere trasportata:
	1	alla rinfusa	V
	2	In cisterne RID/ADR	V
	3	In contenitori intermedi per il trasporto alla rinfusa (IBC)	V

SV-110	Il Tripropilene, gruppo di imballaggio III, può essere trasportato in:
	1	grandi imballaggi	V
	2	imballaggi compositi di vetro	V
	3	imballaggi metallici leggeri	V

SV-111	Per una materia solida, nella relativa istruzione di imballaggio è possibile l'uso di fusti 1A1 e 1A2, quale/i della/e marcatura/e indicate deve essere visibile per poter utilizzare i fusti?
	1	1A1/X1,4/250/aa	F
	2	1A1/X160/S/aa	V
	3	1A2/X160/S/aa	V

SV-112	Un fusto omologato 1A1/Y1.4/150/aa è idoneo per riempirlo con acetone?
	1	A condizioni particolari	F
	2	No	F
	3	Sì	V

SV-113	Quali imballaggi necessitano della prova di compatibilità chimica?
	1	Gli imballaggi di materia plastica per liquidi	V
	2	Gli imballaggi di materia plastica per solidi	F
	3	Tutti gli imballaggi	F

SV-114	Un fusto di plastica, compatibile con il prodotto, può essere utilizzato:
	1	per 2 anni dalla data della sua fabbricazione in caso dell'acido acetico in soluzione	F
	2	per 2 anni dalla data della sua fabbricazione in caso dell'acido nitrico (escluso il fumante rosso)	V
	3	per 4 anni dalla data della sua fabbricazione	F

SV-115	La compatibilità chimica degli imballaggi di plastica di una miscela di acido tiolattico e alcol furfurilico può essere verificata
	1	mediante il liquido standard acetato di n-butile	F
	2	mediante il liquido standard acido acetico	V
	3	non può essere verificata mediante liquidi standard	F

SV-116	La compatibilità chimica degli imballaggi di plastica di una miscela di acido isovalerico (UN 3265) e alcol furfurilico può essere verificata:
	1	mediante il liquido standard acetato di n-butile	F
	2	mediante il liquido standard acido acetico	F
	3	non può essere verificata mediante liquidi standard	V

SV-117	Nel certificato di omologazione di una tanica di plastica è riportato che ha superato le prove previste con il liquido standard "acido acetico". Questa tanica è idonea al trasporto di:
	1	Butanoli	V
	2	Cicloesano	F
	3	Fluoroaniline	V

SV-118	Per una materia liquida avente una densità relativa pari a 0,9, trasportata in imballaggi di polietilene e il cui liquido standard di compatibilità chimica è la "soluzione bagnante":
	1	la prova di impilamento deve essere effettuata prendendo come base la densità relativa di 0,9	F
	2	la prova di impilamento deve essere effettuata prendendo come base la densità relativa di 1,1	F
	3	la prova di impilamento deve essere effettuata prendendo come base la densità relativa di 1,2	V

SV-119	Una materia liquida che deve essere trasportata in imballaggi di polietilene e il cui liquido standard di compatibilità chimica è la "miscela di idrocarburi":
	1	deve essere sottoposta al prestoccaggio preliminare per tre settimane a 40°C con il liquido standard se la massa di polietilene, a contatto con la materia, aumenta del 10%	F
	2	deve essere sottoposta al prestoccaggio preliminare per tre settimane a 40°C con la materia da trasportare se la massa di polietilene, a contatto con la materia, aumenta del 10%	V
	3	deve essere sottoposta al prestoccaggio preliminare per tre settimane a temperatura ambiente con il liquido standard	F

SV-120	Quando è prevista la istruzione di imballaggio IBC02:
	1	per l'acido nitrico contenente più del 55% di acido nitrico il periodo massimo di utilizzo per gli IBC di plastica è di 2 anni dalla data di fabbricazione	V
	2	si possono usare gli IBC 31A per tutte le merci	F
	3	si possono usare IBC con una capacità superiore a 450 litri per tutte le merci	F

SV-121	Un IBC composito con recipiente interno di plastica può essere utilizzato soltanto per 5 anni a decorrere dalla data di fabbricazione, per il trasporto di:
	1	Acido acetico in soluzione contenente meno del 10% di acido in massa	F
	2	Acido fluoridrico in soluzione non contenente più del 60% di fluoruro di idrogeno	V
	3	Acido nitrico, ad esclusione dell'acido nitrico fumante rosso, contenente almeno il 65% ma non più del 70% di acido	F

SV-122	Un IBC composito con recipiente interno di plastica può essere utilizzato, soltanto per 2 anni a decorrere dalla data di fabbricazione, per il trasporto di:
	1	Acido acetico in soluzione contenente meno del 10% di acido in massa	F
	2	Acido fluoridrico in soluzione non contenente più del 60% di fluoruro di idrogeno	F
